,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,country
310,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
311,uri,http://www.wikidata.org/entity/Q500197,en,literal,El Siglo de Torreón,http://www.w3.org/2001/XMLSchema#dateTime,literal,1922-02-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q386991,literal,,,,,,,,,,,wd:Q96
312,uri,http://www.wikidata.org/entity/Q576490,en,literal,Casas GEO,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q385378,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
313,uri,http://www.wikidata.org/entity/Q108547811,en,literal,YIPARD,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-04-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,http://www.wikidata.org/entity/Q105455093,literal,,literal,http://www.wikidata.org/entity/Q1962453,literal,,,,,,,,,,,wd:Q96
314,uri,http://www.wikidata.org/entity/Q4854136,en,literal,Bancomext,http://www.w3.org/2001/XMLSchema#dateTime,literal,1937-04-22T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
315,uri,http://www.wikidata.org/entity/Q106369984,en,literal,Lizos Music,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40194,literal,,,,,,,,,,,wd:Q96
316,uri,http://www.wikidata.org/entity/Q7459653,en,literal,Señor Frog's,http://www.w3.org/2001/XMLSchema#dateTime,literal,1989-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q1751429,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
317,uri,http://www.wikidata.org/entity/Q16147815,en,literal,Liconsa,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,es,literal,Liconsa S.A. de C.V.,,,,,,,wd:Q96
318,uri,http://www.wikidata.org/entity/Q100760705,en,literal,Cinosargo,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q96, http://www.wikidata.org/entity/Q31",literal,,,,,,,,,,,wd:Q96
319,uri,http://www.wikidata.org/entity/Q1342538,en,literal,OXXO,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
320,uri,http://www.wikidata.org/entity/Q87119319,en,literal,El Popular,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
321,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q29,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
322,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q865,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
323,uri,http://www.wikidata.org/entity/Q2918415,en,literal,Codere,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q804,literal,"http://www.wikidata.org/entity/Q664702, http://www.wikidata.org/entity/Q1506462",literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,http://www.wikidata.org/entity/Q82059,it,literal,Codere Scommesse S.R.L,,,,,,,wd:Q96
324,uri,http://www.wikidata.org/entity/Q104145530,en,literal,El Sol de Chiapas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
325,uri,http://www.wikidata.org/entity/Q113263715,en,literal,Milano,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
326,uri,http://www.wikidata.org/entity/Q105710019,en,literal,1 Simple Game,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q147402,literal,,,,,,,,,,,wd:Q96
327,uri,http://www.wikidata.org/entity/Q5520129,en,literal,Gamesa,http://www.w3.org/2001/XMLSchema#dateTime,literal,1921-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
328,uri,http://www.wikidata.org/entity/Q104889254,en,literal,H Records VIP,,,,uri,http://www.wikidata.org/entity/Q46422,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q189138,literal,,es,literal,H RECORDS VIP S.L. DE R.L. DE C.V.,,,,,,,wd:Q96
329,uri,http://www.wikidata.org/entity/Q113203429,en,literal,Interceramic,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q811530,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
330,uri,http://www.wikidata.org/entity/Q113206326,en,literal,iShop Mixup,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q581105,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
331,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q983,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
332,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q38,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
333,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q1183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
334,uri,http://www.wikidata.org/entity/Q76761850,en,literal,Bitso,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
335,uri,http://www.wikidata.org/entity/Q107415733,en,literal,Warner Music México,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
336,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q45,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
337,uri,http://www.wikidata.org/entity/Q1115295,en,literal,Interjet,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,es,literal,"ABC Aerolíneas, S.A. de C.V.",,,,,,,wd:Q96
338,uri,http://www.wikidata.org/entity/Q747269,en,literal,Instituto de Investigaciones Estéticas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q222738,,,,,,,,,,wd:Q96
339,uri,http://www.wikidata.org/entity/Q114740573,en,literal,Chata,http://www.w3.org/2001/XMLSchema#dateTime,literal,1962-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q2485095,literal,,,,,,,,,,,wd:Q96
340,uri,http://www.wikidata.org/entity/Q98959437,en,literal,Estrella Digital,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2807,literal,,,,,,,,,,,wd:Q96
341,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q733,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
342,uri,http://www.wikidata.org/entity/Q87116212,en,literal,El Orbe,http://www.w3.org/2001/XMLSchema#dateTime,literal,1997-12-31T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q988225,literal,,,,,,,,,,,wd:Q96
343,uri,http://www.wikidata.org/entity/Q87116591,en,literal,Diario de Morelos,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-04-17T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5793859,literal,,,,,,,,,,,wd:Q96
344,uri,http://www.wikidata.org/entity/Q5964916,en,literal,La Prensa,http://www.w3.org/2001/XMLSchema#dateTime,literal,1928-08-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q147955, http://www.wikidata.org/entity/Q1489",literal,,,,,,,,,,,wd:Q96
345,uri,http://www.wikidata.org/entity/Q60825526,en,literal,Afirme,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
346,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,,,,wd:Q96
347,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q739,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
348,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,wd:Q96
349,uri,http://www.wikidata.org/entity/Q20053137,en,literal,CanZion Group LP,http://www.w3.org/2001/XMLSchema#dateTime,literal,1987-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q30,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
350,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q736,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,,,,wd:Q96
351,uri,http://www.wikidata.org/entity/Q87116307,en,literal,El Sol de Acapulco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1978-10-26T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81398,literal,,,,,,,,,,,wd:Q96
352,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,35000,,,,wd:Q96
353,uri,http://www.wikidata.org/entity/Q5823387,en,literal,El Sol de Puebla,http://www.w3.org/2001/XMLSchema#dateTime,literal,1944-05-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q125293,literal,,,,,,,,,,,wd:Q96
354,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q414,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,,,,,,,,,,wd:Q96
355,uri,http://www.wikidata.org/entity/Q3501058,en,literal,Estudios Churubusco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
356,uri,http://www.wikidata.org/entity/Q113207925,en,literal,Optima,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
357,uri,http://www.wikidata.org/entity/Q99205665,en,literal,Sognare,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
358,uri,http://www.wikidata.org/entity/Q105104039,en,literal,Talento Indie,http://www.w3.org/2001/XMLSchema#dateTime,literal,2020-07-09T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q19595701, http://www.wikidata.org/entity/Q10302058, http://www.wikidata.org/entity/Q746359",literal,http://www.wikidata.org/entity/Q104064823,literal,,literal,http://www.wikidata.org/entity/Q1002537,literal,,,,,,,,,,,wd:Q96
359,uri,http://www.wikidata.org/entity/Q87116531,en,literal,Diario de Palenque,,,,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
360,uri,http://www.wikidata.org/entity/Q9089355,en,literal,TracFone Wireless,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117, http://www.wikidata.org/entity/Q2858140, http://www.wikidata.org/entity/Q1058891",literal,,literal,,literal,http://www.wikidata.org/entity/Q8652,literal,,,,,,,,,,,wd:Q96
361,uri,http://www.wikidata.org/entity/Q5435613,en,literal,Farmacias Benavides,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
362,uri,http://www.wikidata.org/entity/Q38824839,en,literal,Grand Velas Los Cabos,,,,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q1285245,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
363,uri,http://www.wikidata.org/entity/Q78352993,en,literal,ABC News Mx,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
364,uri,http://www.wikidata.org/entity/Q30598669,en,literal,El Porvenir de Monterrey,http://www.w3.org/2001/XMLSchema#dateTime,literal,1919-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
365,uri,http://www.wikidata.org/entity/Q431757,en,literal,Volaris,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
366,uri,http://www.wikidata.org/entity/Q5351440,en,literal,El Informador,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-10-05T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q9022,literal,,,,,,,,,,,wd:Q96
367,uri,http://www.wikidata.org/entity/Q806914,en,literal,Banorte,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,"http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,http://www.wikidata.org/entity/Q20749218,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
368,uri,http://www.wikidata.org/entity/Q70961151,en,literal,Ediciones Comité,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,wd:Q96
369,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1880-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q884,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,wd:Q96
370,uri,http://www.wikidata.org/entity/Q4853573,en,literal,BanRegio,http://www.w3.org/2001/XMLSchema#dateTime,literal,1994-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q81033,literal,,,,,,,,,,,wd:Q96
371,uri,http://www.wikidata.org/entity/Q5351735,en,literal,El Palacio de Hierro,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
372,uri,http://www.wikidata.org/entity/Q107867082,en,literal,CONSEO,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-08-14T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q180711,literal,,literal,,literal,http://www.wikidata.org/entity/Q1489,literal,,,,,,,,,,,wd:Q96
