,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,officialname.xml:lang,officialname.type,officialname.value,assets.datatype,assets.type,assets.value,country
743,uri,http://www.wikidata.org/entity/Q3411543,en,literal,Pão de Açucar,http://www.w3.org/2001/XMLSchema#dateTime,literal,1948-09-07T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,wd:Q155
744,uri,http://www.wikidata.org/entity/Q109885031,en,literal,Editora Curt Nimuendajú,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q171617,literal,,,,,,,,,,,,,,wd:Q155
745,uri,http://www.wikidata.org/entity/Q2860546,en,literal,Brazilian National Archives,http://www.w3.org/2001/XMLSchema#dateTime,literal,1838-01-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,http://www.wikidata.org/entity/Q62032593,literal,http://www.wikidata.org/entity/Q62032593,literal,http://www.wikidata.org/entity/Q8678,literal,http://www.wikidata.org/entity/Q10330387,,,,,,,pt,literal,Arquivo Nacional,,,,wd:Q155
746,uri,http://www.wikidata.org/entity/Q23777959,,literal,Q23777959,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
747,uri,http://www.wikidata.org/entity/Q18483069,,literal,Q18483069,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q40269,literal,,,,,,,,,,,,,,wd:Q155
748,uri,http://www.wikidata.org/entity/Q18484152,en,literal,Centro Universitário Salesiano de São Paulo,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-02-20T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
749,uri,http://www.wikidata.org/entity/Q1540745,en,literal,Usiminas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q3406654, http://www.wikidata.org/entity/Q2285982",literal,,literal,,literal,http://www.wikidata.org/entity/Q42800,literal,,,,,,,,,,,,,,wd:Q155
750,uri,http://www.wikidata.org/entity/Q61960010,en,literal,Soroko,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
751,uri,http://www.wikidata.org/entity/Q72278017,,literal,Q72278017,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q190117,literal,,literal,,literal,http://www.wikidata.org/entity/Q194343,literal,,,,,,,,,,,,,,wd:Q155
752,uri,http://www.wikidata.org/entity/Q7335253,en,literal,"Rio Grande do Sul Federal Institute of Education, Science and Technology",http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-12-29T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
753,uri,http://www.wikidata.org/entity/Q98915060,en,literal,escavador,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
754,uri,http://www.wikidata.org/entity/Q10302582,en,literal,Instituto Metodista Granbery,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q193019,literal,,,,,,,,,,,,,,wd:Q155
755,uri,http://www.wikidata.org/entity/Q10358265,,literal,Q10358265,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-05-13T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12829733,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,300,,,,,,,,,,wd:Q155
756,uri,http://www.wikidata.org/entity/Q3038760,en,literal,Hopi Hari,http://www.w3.org/2001/XMLSchema#dateTime,literal,1999-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
757,uri,http://www.wikidata.org/entity/Q25439203,,literal,Q25439203,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
758,uri,http://www.wikidata.org/entity/Q4836468,en,literal,Vibra Energia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1971-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q12748,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,wd:Q155
759,uri,http://www.wikidata.org/entity/Q7894373,en,literal,Federal University of Juiz de Fora,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,pt,literal,Universidade Federal de Juiz de Fora,,,,wd:Q155
760,uri,http://www.wikidata.org/entity/Q109569586,en,literal,Arezzo (shoes),http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
761,uri,http://www.wikidata.org/entity/Q18463999,en,literal,China in Box,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q57497035,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
762,uri,http://www.wikidata.org/entity/Q6174695,en,literal,UNICURITIBA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
763,uri,http://www.wikidata.org/entity/Q1474718,en,literal,Klabin,http://www.w3.org/2001/XMLSchema#dateTime,literal,1899-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q2283886,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
764,uri,http://www.wikidata.org/entity/Q9629505,en,literal,Armazém Paraíba,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q165341,literal,,,,,,,,,,,,,,wd:Q155
765,uri,http://www.wikidata.org/entity/Q10394124,en,literal,XP Investimentos,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q41428,literal,,,,,,,,,,,,,,wd:Q155
766,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q804,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,wd:Q155
767,uri,http://www.wikidata.org/entity/Q42409327,,literal,Q42409327,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
768,uri,http://www.wikidata.org/entity/Q6741204,en,literal,Universidade Federal de Ouro Preto,http://www.w3.org/2001/XMLSchema#dateTime,literal,1839-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
769,uri,http://www.wikidata.org/entity/Q62073183,en,literal,Preçolandia,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
770,uri,http://www.wikidata.org/entity/Q9790126,en,literal,Electricity Company of the State of Bahia,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-03-28T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36947,literal,,,,,,,,,,,,,,wd:Q155
771,uri,http://www.wikidata.org/entity/Q48855733,,literal,Q48855733,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
772,uri,http://www.wikidata.org/entity/Q20052760,en,literal,Behold Studios,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
773,uri,http://www.wikidata.org/entity/Q953277,en,literal,Frateschi,http://www.w3.org/2001/XMLSchema#dateTime,literal,1958-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q188892,literal,,,,,,,,,,,,,,wd:Q155
774,uri,http://www.wikidata.org/entity/Q2998228,en,literal,Cosan,http://www.w3.org/2001/XMLSchema#dateTime,literal,1936-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q227870",literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
775,uri,http://www.wikidata.org/entity/Q2005836,en,literal,Conrad Editora,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q155,literal,,,,,,,,,,,,,,wd:Q155
776,uri,http://www.wikidata.org/entity/Q7453019,en,literal,Sercomtel,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q56598901, http://www.wikidata.org/entity/Q25245117",literal,,literal,,literal,http://www.wikidata.org/entity/Q192387,literal,,,,,,,,,,,,,,wd:Q155
777,uri,http://www.wikidata.org/entity/Q10387852,en,literal,Methodist University of Piracicaba,http://www.w3.org/2001/XMLSchema#dateTime,literal,1964-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
778,uri,http://www.wikidata.org/entity/Q899097,en,literal,BRF,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q842713,literal,,,,,,,,,,,,,,wd:Q155
779,uri,http://www.wikidata.org/entity/Q109562493,en,literal,Bio Mundo,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
780,uri,http://www.wikidata.org/entity/Q6545753,en,literal,LIESA,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,"http://www.wikidata.org/entity/Q4778521, http://www.wikidata.org/entity/Q5036004, http://www.wikidata.org/entity/Q5050700, http://www.wikidata.org/entity/Q6701523, http://www.wikidata.org/entity/Q10308209, http://www.wikidata.org/entity/Q10346886, http://www.wikidata.org/entity/Q63184806",literal,http://www.wikidata.org/entity/Q4828121,literal,,,,,,,,,,,,,,wd:Q155
781,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q811,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,es,literal,"Organización de Estados Iberoamericanos para la Educación, la Ciencia y la Cultura",,,,wd:Q155
782,uri,http://www.wikidata.org/entity/Q210047,en,literal,Petrobras,http://www.w3.org/2001/XMLSchema#dateTime,literal,1953-10-03T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,"http://www.wikidata.org/entity/Q21328659, http://www.wikidata.org/entity/Q862571",literal,,literal,http://www.wikidata.org/entity/Q112201439,literal,http://www.wikidata.org/entity/Q8678,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,52000,,,,,,,,,,wd:Q155
783,uri,http://www.wikidata.org/entity/Q10306675,en,literal,Jequiti,,,,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q12752882,literal,,literal,,literal,http://www.wikidata.org/entity/Q4035,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,7000,,,,,,,,,,wd:Q155
784,uri,http://www.wikidata.org/entity/Q1321868,en,literal,LATAM Airlines Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q1875606,literal,,literal,,literal,http://www.wikidata.org/entity/Q14484,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,43095,,,,,,,,,,wd:Q155
785,uri,http://www.wikidata.org/entity/Q25419428,en,literal,Arcoplex Cinemas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
786,uri,http://www.wikidata.org/entity/Q61000791,en,literal,DarkSide Books,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-10-30T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,,,,,,,,,,,,,wd:Q155
787,uri,http://www.wikidata.org/entity/Q7392689,en,literal,SPTrans,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-03-08T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,http://www.wikidata.org/entity/Q9067334,,,,,,,,,,,,,wd:Q155
788,uri,http://www.wikidata.org/entity/Q4116096,en,literal,Banco Safra,http://www.w3.org/2001/XMLSchema#dateTime,literal,1955-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q837171,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
789,uri,http://www.wikidata.org/entity/Q3943701,en,literal,Sky Brasil,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q25245117,literal,,literal,,literal,http://www.wikidata.org/entity/Q526318,literal,,,,,,,,,,,,,,wd:Q155
790,uri,http://www.wikidata.org/entity/Q10260819,,literal,Q10260819,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-10-21T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q762009,literal,,,,,,,,,,,,,,wd:Q155
791,uri,http://www.wikidata.org/entity/Q9660376,en,literal,Boitempo Editorial,http://www.w3.org/2001/XMLSchema#dateTime,literal,1996-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
792,uri,http://www.wikidata.org/entity/Q28679503,en,literal,Zelo,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
793,uri,http://www.wikidata.org/entity/Q71916378,en,literal,QUByte Interactive,,,,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q174,literal,,,,,,,,,,,,,,wd:Q155
794,uri,http://www.wikidata.org/entity/Q10280402,en,literal,Fazenda Ibicaba,http://www.w3.org/2001/XMLSchema#dateTime,literal,1817-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
795,uri,http://www.wikidata.org/entity/Q2892010,en,literal,Bauducco,http://www.w3.org/2001/XMLSchema#dateTime,literal,1950-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q184409,literal,,,,,,,,,,,,,,wd:Q155
796,uri,http://www.wikidata.org/entity/Q128738,en,literal,Anheuser-Busch InBev,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-08-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q31,literal,http://www.wikidata.org/entity/Q869095,literal,"http://www.wikidata.org/entity/Q2199420, http://www.wikidata.org/entity/Q111253511",literal,,literal,http://www.wikidata.org/entity/Q239,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,180000,,,,,,,,,,wd:Q155
797,uri,http://www.wikidata.org/entity/Q20059425,en,literal,Rádio Sant'Ana,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
798,uri,http://www.wikidata.org/entity/Q25420556,,literal,Q25420556,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168888,literal,,,,,,,,,,,,,,wd:Q155
799,uri,http://www.wikidata.org/entity/Q766447,en,literal,Federal University of Rio Grande do Sul,http://www.w3.org/2001/XMLSchema#dateTime,literal,1895-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
800,uri,http://www.wikidata.org/entity/Q18477750,en,literal,Neoenergia Distribuição Brasília,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2844,literal,,,,,,,,,,,,,,wd:Q155
801,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q77,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,wd:Q155
802,uri,http://www.wikidata.org/entity/Q18475887,,literal,Q18475887,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q168888,literal,,,,,,,,,,,,,,wd:Q155
803,uri,http://www.wikidata.org/entity/Q10302981,en,literal,Institutos Superiores de Ensino do CENSA,http://www.w3.org/2001/XMLSchema#dateTime,literal,1925-02-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
804,uri,http://www.wikidata.org/entity/Q7553274,en,literal,Sodimac,http://www.w3.org/2001/XMLSchema#dateTime,literal,1952-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q96,literal,http://www.wikidata.org/entity/Q26643,literal,,literal,,literal,http://www.wikidata.org/entity/Q2887,literal,,,,,,,,,,,,,,wd:Q155
805,uri,http://www.wikidata.org/entity/Q10344254,en,literal,Panvel,http://www.w3.org/2001/XMLSchema#dateTime,literal,1973-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
806,uri,http://www.wikidata.org/entity/Q421023,en,literal,Organization of Ibero-American States,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q228,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q5740815,literal,,,,,,,,pt,literal,"Organização de Estados Ibero-Americanos para a Educação, a Ciência e a Cultura",,,,wd:Q155
807,uri,http://www.wikidata.org/entity/Q3064093,en,literal,Americanas,http://www.w3.org/2001/XMLSchema#dateTime,literal,1929-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,http://www.wikidata.org/entity/Q216107,literal,,literal,,literal,http://www.wikidata.org/entity/Q8678,literal,,http://www.w3.org/2001/XMLSchema#decimal,literal,18775,,,,,,,,,,wd:Q155
808,uri,http://www.wikidata.org/entity/Q10387841,en,literal,Universidade Iguaçu,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q155
809,uri,http://www.wikidata.org/entity/Q28677202,en,literal,RedeTV! Belém,,,,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q12829733,literal,,,,,,,,,,,,,,wd:Q155
810,uri,http://www.wikidata.org/entity/Q7894366,en,literal,Universidade Estadual do Ceará,http://www.w3.org/2001/XMLSchema#dateTime,literal,1975-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q155,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q43463,literal,,,,,,,,,,,,,,wd:Q155
