,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,officialname.xml:lang,officialname.type,officialname.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,country
386,uri,http://www.wikidata.org/entity/Q18688807,en,literal,Ilmarinen,fi,literal,Keskinäinen Eläkevakuutusyhtiö Ilmarinen,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2370085,literal,,,,,,,,,,,,,,wd:Q33
387,uri,http://www.wikidata.org/entity/Q1124153,en,literal,Spinefarm Records,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1757, http://www.wikidata.org/entity/Q1384, http://www.wikidata.org/entity/Q84",literal,,,,,,,,,,,,,,wd:Q33
388,uri,http://www.wikidata.org/entity/Q42904151,en,literal,Minerva Publishing,fi,literal,Kopijyvä Kustannus Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q729552,literal,http://www.wikidata.org/entity/Q3564797,,,,,,,,,,,,,wd:Q33
389,uri,http://www.wikidata.org/entity/Q3352241,en,literal,Åland,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-03-18T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q48329,literal,,,,,,,,,,,,,,wd:Q33
390,uri,http://www.wikidata.org/entity/Q20978620,en,literal,The Fried Music,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
391,uri,http://www.wikidata.org/entity/Q18689180,en,literal,Stark,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
392,uri,http://www.wikidata.org/entity/Q43896272,en,literal,MSD Finland Oy,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q47034,literal,,,,,,,,,,,,,,wd:Q33
393,uri,http://www.wikidata.org/entity/Q903328,en,literal,Orion Corporation,fi,literal,Orion Oyj,http://www.w3.org/2001/XMLSchema#dateTime,literal,1917-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q507443,literal,,literal,,literal,http://www.wikidata.org/entity/Q7034502,literal,,,,,,,,,,,,,,wd:Q33
394,uri,http://www.wikidata.org/entity/Q42904151,en,literal,Minerva Publishing,fi,literal,Minerva Kustannus Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q729552,literal,http://www.wikidata.org/entity/Q3564797,,,,,,,,,,,,,wd:Q33
395,uri,http://www.wikidata.org/entity/Q7692079,en,literal,Teboil,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q862571,literal,,literal,,literal,http://www.wikidata.org/entity/Q127623,literal,,,,,,,,,,,,,,wd:Q33
396,uri,http://www.wikidata.org/entity/Q57593810,en,literal,Mean Seed Records,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-04-11T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
397,uri,http://www.wikidata.org/entity/Q56399059,en,literal,MTV Katsomo,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2009-03-02T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
398,uri,http://www.wikidata.org/entity/Q65246228,en,literal,Varjo Kustannus,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2018-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q204382,literal,,,,,,,,,,,,,,wd:Q33
399,uri,http://www.wikidata.org/entity/Q28495996,en,literal,Veikkaus,fi,literal,Veikkaus Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q11416,literal,,literal,,literal,http://www.wikidata.org/entity/Q3069436,literal,,,,,,,,,,,,,,wd:Q33
400,uri,http://www.wikidata.org/entity/Q85918168,en,literal,Diu Dau Records,fi,literal,Diu Dau Records Oy,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1757,literal,,,,,,,,,,,,,,wd:Q33
401,uri,http://www.wikidata.org/entity/Q104028151,en,literal,Naughty BRGR,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q104714944,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
402,uri,http://www.wikidata.org/entity/Q6305494,en,literal,Sakara Records,fi,literal,Sakara-tuotanto Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,http://www.wikidata.org/entity/Q11898683,literal,,literal,http://www.wikidata.org/entity/Q40840,literal,,,,,,,,,,,,,,wd:Q33
403,uri,http://www.wikidata.org/entity/Q11855687,en,literal,DTM,,,,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
404,uri,http://www.wikidata.org/entity/Q60053872,en,literal,Fintraffic,fi,literal,Liikenteenohjausyhtiö Fintraffic Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,http://www.wikidata.org/entity/Q2516403,literal,,literal,,literal,http://www.wikidata.org/entity/Q3068703,literal,,,,,,,,,,,,,,wd:Q33
405,uri,http://www.wikidata.org/entity/Q62320,en,literal,Veljekset Keskinen,fi,literal,Veljekset Keskinen Oy,,,,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,wd:Q33
406,uri,http://www.wikidata.org/entity/Q18689016,en,literal,Oilon,en,literal,Oilon Group Oy,http://www.w3.org/2001/XMLSchema#dateTime,literal,1961-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q28911,literal,,,,,,,,,,,,,,wd:Q33
407,uri,http://www.wikidata.org/entity/Q11896331,en,literal,Tamperelainen,,,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1957-09-19T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q11874036,literal,,,,,,,,,,,,,,wd:Q33
408,uri,http://www.wikidata.org/entity/Q4045597,en,literal,OP Financial Group,sv,literal,OP Andelslag,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q33,literal,"http://www.wikidata.org/entity/Q1416657, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q806718",literal,,literal,,literal,http://www.wikidata.org/entity/Q1973972,literal,,,,,,,,,,,,,,wd:Q33
