,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,origindate.datatype,origindate.type,origindate.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,officialname.xml:lang,officialname.type,officialname.value,employees.datatype,employees.type,employees.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
764,uri,http://www.wikidata.org/entity/Q60749178,en,literal,Innovative Solutions In Space,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-06T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q936518,literal,,literal,,literal,http://www.wikidata.org/entity/Q690,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,130,,,,,,,,,,,,,wd:Q55
765,uri,http://www.wikidata.org/entity/Q190804,en,literal,Rijksmuseum,http://www.w3.org/2001/XMLSchema#dateTime,literal,1800-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,http://www.wikidata.org/entity/Q273812,literal,http://www.wikidata.org/entity/Q727,literal,,nl,literal,Rijksmuseum,,,,,,,,,,,,,,,,wd:Q55
766,uri,http://www.wikidata.org/entity/Q701088,en,literal,GfK,http://www.w3.org/2001/XMLSchema#dateTime,literal,1934-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q913709,literal,,literal,,literal,http://www.wikidata.org/entity/Q2090,literal,http://www.wikidata.org/entity/Q595622,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,8232,,,,,,,,,,,,,wd:Q55
767,uri,http://www.wikidata.org/entity/Q93765234,en,literal,Stanislaus Brewskovitch,http://www.w3.org/2001/XMLSchema#dateTime,literal,2015-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q10002,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
768,uri,http://www.wikidata.org/entity/Q1979720,en,literal,PPF Group,http://www.w3.org/2001/XMLSchema#dateTime,literal,1991-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,http://www.wikidata.org/entity/Q28472982,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,nl,literal,PPF Group N.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,154000,http://www.w3.org/2001/XMLSchema#decimal,literal,690000000,http://www.w3.org/2001/XMLSchema#decimal,literal,42186000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6907000000,wd:Q55
769,uri,http://www.wikidata.org/entity/Q2375758,en,literal,BCC,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1614044,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
770,uri,http://www.wikidata.org/entity/Q609913,en,literal,bol.com,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q484847,literal,,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
771,uri,http://www.wikidata.org/entity/Q2023537,en,literal,Omroep MAX,http://www.w3.org/2001/XMLSchema#dateTime,literal,2002-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
772,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q79,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q55
773,uri,http://www.wikidata.org/entity/Q1479654,en,literal,Wiley,http://www.w3.org/2001/XMLSchema#dateTime,literal,1807-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q138578,literal,,en,literal,"John Wiley & Sons, Inc.",,,,,,,,,,,,,,,,wd:Q55
774,uri,http://www.wikidata.org/entity/Q122884040,en,literal,De Vroone,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
775,uri,http://www.wikidata.org/entity/Q31633758,en,literal,WeirdBeard,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-10-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q727,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
776,uri,http://www.wikidata.org/entity/Q4380634,en,literal,Boni,http://www.w3.org/2001/XMLSchema#dateTime,literal,1972-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q16220881,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
777,uri,http://www.wikidata.org/entity/Q2770647,en,literal,Hoogvliet,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
778,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,77400,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,30961000000,http://www.w3.org/2001/XMLSchema#decimal,literal,35600000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
779,uri,http://www.wikidata.org/entity/Q122851207,en,literal,MarinePlan,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
780,uri,http://www.wikidata.org/entity/Q701338,en,literal,C&A,http://www.w3.org/2001/XMLSchema#dateTime,literal,1841-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q36,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,"http://www.wikidata.org/entity/Q318418, http://www.wikidata.org/entity/Q1718",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,40000,,,,,,,,,,,,,wd:Q55
781,uri,http://www.wikidata.org/entity/Q7450633,en,literal,Senile Team,http://www.w3.org/2001/XMLSchema#dateTime,literal,2003-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q26421,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
782,uri,http://www.wikidata.org/entity/Q15944611,en,literal,Altice Europe,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-05-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q7696092, http://www.wikidata.org/entity/Q3009656",literal,,literal,,literal,http://www.wikidata.org/entity/Q5128,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
783,uri,http://www.wikidata.org/entity/Q2452901,en,literal,Thermae 2000,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
784,uri,http://www.wikidata.org/entity/Q2622712,en,literal,RTV Oost,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
785,uri,http://www.wikidata.org/entity/Q1978981,en,literal,PLUS,http://www.w3.org/2001/XMLSchema#dateTime,literal,1988-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
786,uri,http://www.wikidata.org/entity/Q2646455,en,literal,Royal Dutch Touring Club ANWB,http://www.w3.org/2001/XMLSchema#dateTime,literal,1883-07-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q18812986,literal,,nl,literal,Koninklijke Nederlandse Toeristenbond ANWB,http://www.w3.org/2001/XMLSchema#decimal,literal,3858,,,,,,,,,,,,,wd:Q55
787,uri,http://www.wikidata.org/entity/Q2639128,en,literal,New York Pizza (Netherlands),http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1442415,literal,,literal,,literal,http://www.wikidata.org/entity/Q9898,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
788,uri,http://www.wikidata.org/entity/Q70197552,en,literal,Gallery Terra Delft,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
789,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips N.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,77400,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,26019000000,http://www.w3.org/2001/XMLSchema#decimal,literal,25730000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
790,uri,http://www.wikidata.org/entity/Q98455765,en,literal,Coop Vandaag,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
791,uri,http://www.wikidata.org/entity/Q1960020,en,literal,NEN,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q690,literal,,nl,literal,Stichting Koninklijk Nederlands Elektrotechnisch Comité,,,,,,,,,,,,,,,,wd:Q55
792,uri,http://www.wikidata.org/entity/Q113623080,en,literal,KYSTAR,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-12-31T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
793,uri,http://www.wikidata.org/entity/Q108612354,en,literal,Van Nicholas,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q29044175,literal,,literal,,literal,http://www.wikidata.org/entity/Q574558,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
794,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips N.V.,http://www.w3.org/2001/XMLSchema#decimal,literal,81592,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,30961000000,http://www.w3.org/2001/XMLSchema#decimal,literal,25730000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
795,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727, http://www.wikidata.org/entity/Q2742011",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,81592,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,26019000000,http://www.w3.org/2001/XMLSchema#decimal,literal,25730000000,http://www.w3.org/2001/XMLSchema#decimal,literal,12088000000,wd:Q55
796,uri,http://www.wikidata.org/entity/Q65154379,en,literal,Dille & Kamille,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q126793,literal,http://www.wikidata.org/entity/Q124637285,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,nl,literal,Dille & Kamille (Nederland) B.V.,,,,,,,,,,,,,,,,wd:Q55
797,uri,http://www.wikidata.org/entity/Q106581549,en,literal,Zuivelhoeve,http://www.w3.org/2001/XMLSchema#dateTime,literal,1981-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q10006,literal,,nl,literal,De Zuivelhoeve Verkoop B.V.,,,,,,,,,,,,,,,,wd:Q55
798,uri,http://www.wikidata.org/entity/Q124663583,en,literal,Dutch Bargain,http://www.w3.org/2001/XMLSchema#dateTime,literal,2011-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
799,uri,http://www.wikidata.org/entity/Q138133,en,literal,RWE,http://www.w3.org/2001/XMLSchema#dateTime,literal,1898-04-25T00:00:00Z,uri,http://www.wikidata.org/entity/Q17,literal,"http://www.wikidata.org/entity/Q2151621, http://www.wikidata.org/entity/Q1341477, http://www.wikidata.org/entity/Q1326594",literal,"http://www.wikidata.org/entity/Q15842921, http://www.wikidata.org/entity/Q2078625, http://www.wikidata.org/entity/Q108936810",literal,http://www.wikidata.org/entity/Q110984154,literal,http://www.wikidata.org/entity/Q2066,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q1230458, http://www.wikidata.org/entity/Q6571804",,,,http://www.w3.org/2001/XMLSchema#decimal,literal,18246,http://www.w3.org/2001/XMLSchema#decimal,literal,1569000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,28327000000,,,,wd:Q55
800,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q5358497, http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,77400,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,26019000000,http://www.w3.org/2001/XMLSchema#decimal,literal,35600000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
801,uri,http://www.wikidata.org/entity/Q1983939,en,literal,Omroep West,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q36600,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
802,uri,http://www.wikidata.org/entity/Q124663647,en,literal,Brouwerij Brouwerslokaal,,,,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q869095,literal,,literal,,literal,http://www.wikidata.org/entity/Q2208974,literal,,nl,literal,Brouwerslokaal B.V.,,,,,,,,,,,,,,,,wd:Q55
803,uri,http://www.wikidata.org/entity/Q22121865,en,literal,Cimpress,http://www.w3.org/2001/XMLSchema#dateTime,literal,1995-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,http://www.wikidata.org/entity/Q78485814,literal,,literal,"http://www.wikidata.org/entity/Q204956, http://www.wikidata.org/entity/Q9777",literal,,,,,,,,,,,,,,,,,,,,wd:Q55
804,uri,http://www.wikidata.org/entity/Q13137949,,literal,Q13137949,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-02-23T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
805,uri,http://www.wikidata.org/entity/Q2802214,en,literal,Van der Valk,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q1495452, http://www.wikidata.org/entity/Q1431026",literal,,literal,,literal,http://www.wikidata.org/entity/Q55,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
806,uri,http://www.wikidata.org/entity/Q100278556,en,literal,Die Grenze,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q1260046,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
807,uri,http://www.wikidata.org/entity/Q170416,en,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-05-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q1326885, http://www.wikidata.org/entity/Q581105, http://www.wikidata.org/entity/Q5358497",literal,"http://www.wikidata.org/entity/Q113636437, http://www.wikidata.org/entity/Q1445487",literal,,literal,"http://www.wikidata.org/entity/Q2742011, http://www.wikidata.org/entity/Q9832, http://www.wikidata.org/entity/Q727",literal,,nl,literal,Koninklijke Philips NV,http://www.w3.org/2001/XMLSchema#decimal,literal,81592,http://www.w3.org/2001/XMLSchema#decimal,literal,3323000000,http://www.w3.org/2001/XMLSchema#decimal,literal,30961000000,http://www.w3.org/2001/XMLSchema#decimal,literal,35600000000,http://www.w3.org/2001/XMLSchema#decimal,literal,14438000000,wd:Q55
808,uri,http://www.wikidata.org/entity/Q746413,en,literal,Elsevier BV,http://www.w3.org/2001/XMLSchema#dateTime,literal,1993-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q334,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,"http://www.wikidata.org/entity/Q2662373, http://www.wikidata.org/entity/Q1345",literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6900,http://www.w3.org/2001/XMLSchema#decimal,literal,600000000,,,,,,,,,,wd:Q55
809,uri,http://www.wikidata.org/entity/Q119792038,en,literal,Keoken Interactive,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q995911,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
810,uri,http://www.wikidata.org/entity/Q108923597,en,literal,Kwalitaria,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
811,uri,http://www.wikidata.org/entity/Q22669293,en,literal,BitSensor,http://www.w3.org/2001/XMLSchema#dateTime,literal,2016-02-15T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,"http://www.wikidata.org/entity/Q56611700, http://www.wikidata.org/entity/Q1509541, http://www.wikidata.org/entity/Q880371",literal,http://www.wikidata.org/entity/Q22669390,literal,,literal,http://www.wikidata.org/entity/Q9832,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
812,uri,http://www.wikidata.org/entity/Q7889163,en,literal,United Soft Drinks,http://www.w3.org/2001/XMLSchema#dateTime,literal,1977-10-12T00:00:00Z,uri,http://www.wikidata.org/entity/Q55,literal,http://www.wikidata.org/entity/Q4899370,literal,,literal,,literal,http://www.wikidata.org/entity/Q39297398,literal,,nl,literal,United Soft Drinks B.V.,,,,,,,,,,,,,,,,wd:Q55
813,uri,http://www.wikidata.org/entity/Q2298792,en,literal,Scapino,,,,uri,http://www.wikidata.org/entity/Q55,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,wd:Q55
