,business.type,business.value,businessLabel.xml:lang,businessLabel.type,businessLabel.value,country.type,country.value,industries.type,industries.value,ceos.type,ceos.value,chairs.type,chairs.value,hqs.type,hqs.value,groups.type,groups.value,origindate.datatype,origindate.type,origindate.value,employees.datatype,employees.type,employees.value,officialname.xml:lang,officialname.type,officialname.value,profit.datatype,profit.type,profit.value,assets.datatype,assets.type,assets.value,markcap.datatype,markcap.type,markcap.value,equity.datatype,equity.type,equity.value,country
309,uri,http://www.wikidata.org/entity/Q701108,en,literal,ING,uri,http://www.wikidata.org/entity/Q142,literal,http://www.wikidata.org/entity/Q837171,literal,http://www.wikidata.org/entity/Q2469097,literal,,literal,"http://www.wikidata.org/entity/Q2807, http://www.wikidata.org/entity/Q1794, http://www.wikidata.org/entity/Q1741, http://www.wikidata.org/entity/Q490, http://www.wikidata.org/entity/Q90",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,56000,it,literal,ING Italia,,,,,,,,,,,,,wd:Q183
310,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,uri,http://www.wikidata.org/entity/Q35,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,,,,fr,literal,Omoda,,,,,,,,,,,,,wd:Q183
311,uri,http://www.wikidata.org/entity/Q70450859,,literal,Q70450859,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
312,uri,http://www.wikidata.org/entity/Q113859929,,literal,Q113859929,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q105230886,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1974-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
313,uri,http://www.wikidata.org/entity/Q44353,en,literal,DB Cargo,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q177777, http://www.wikidata.org/entity/Q7590",literal,,literal,,literal,http://www.wikidata.org/entity/Q1720,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,31770,de,literal,DB Cargo Aktiengesellschaft,,,,,,,,,,,,,wd:Q183
314,uri,http://www.wikidata.org/entity/Q1285495,en,literal,Stadtwerke Münster,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2742,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1901-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1071,,,,,,,,,,,,,,,,wd:Q183
315,uri,http://www.wikidata.org/entity/Q66133336,en,literal,Starke Bäcker,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q540912,literal,,literal,,literal,http://www.wikidata.org/entity/Q686830,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1868-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,350,,,,,,,,,,,,,,,,wd:Q183
316,uri,http://www.wikidata.org/entity/Q39337240,en,literal,Solar One Music,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2006-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
317,uri,http://www.wikidata.org/entity/Q41171672,en,literal,ALDI Süd,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,http://www.wikidata.org/entity/Q2899,literal,http://www.wikidata.org/entity/Q125054,http://www.w3.org/2001/XMLSchema#dateTime,literal,1960-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
318,uri,http://www.wikidata.org/entity/Q98818,en,literal,De Gruyter,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q3972943,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1918-12-31T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,350,,,,,,,,,,,,,,,,wd:Q183
319,uri,http://www.wikidata.org/entity/Q112126080,en,literal,Tonspiel,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
320,uri,http://www.wikidata.org/entity/Q107987553,en,literal,Design Offices,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q97486731,literal,,literal,,literal,http://www.wikidata.org/entity/Q2090,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2008-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
321,uri,http://www.wikidata.org/entity/Q98140830,en,literal,Krug zum grünen Kranze,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
322,uri,http://www.wikidata.org/entity/Q2307372,,literal,Q2307372,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2100,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1844-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
323,uri,http://www.wikidata.org/entity/Q1181452,en,literal,Debeka,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q29585701, http://www.wikidata.org/entity/Q2143354, http://www.wikidata.org/entity/Q43183",literal,,literal,,literal,http://www.wikidata.org/entity/Q3104,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1905-07-02T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,436,,,,,,,,,,,,,,,,wd:Q183
324,uri,http://www.wikidata.org/entity/Q641300,en,literal,Arena,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2999,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1949-09-19T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
325,uri,http://www.wikidata.org/entity/Q18027093,en,literal,Raiffeisenbank Werratal-Landeck,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q570334,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1879-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,58,,,,,,,,,,,,,,,,wd:Q183
326,uri,http://www.wikidata.org/entity/Q66132404,en,literal,dean&david,uri,http://www.wikidata.org/entity/Q40,literal,http://www.wikidata.org/entity/Q1751445,literal,,literal,,literal,http://www.wikidata.org/entity/Q504854,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2007-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
327,uri,http://www.wikidata.org/entity/Q15781173,en,literal,ABOD,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2012-03-16T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,8,,,,,,,,,,,,,,,,wd:Q183
328,uri,http://www.wikidata.org/entity/Q1259433,en,literal,Maschinenfabrik Gustav Eirich,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q539852,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1863-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
329,uri,http://www.wikidata.org/entity/Q2239306,en,literal,Schleswig-Holsteinischer Zeitungsverlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3798,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
330,uri,http://www.wikidata.org/entity/Q878354,en,literal,Salamander,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q29584265, http://www.wikidata.org/entity/Q770899",literal,,literal,,literal,"http://www.wikidata.org/entity/Q16102, http://www.wikidata.org/entity/Q4048, http://www.wikidata.org/entity/Q3042",literal,http://www.wikidata.org/entity/Q595622,http://www.w3.org/2001/XMLSchema#dateTime,literal,1885-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1700,,,,,,,,,,,,,,,,wd:Q183
331,uri,http://www.wikidata.org/entity/Q51893513,en,literal,Brandes & Apsel Verlag,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1986-12-31T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
332,uri,http://www.wikidata.org/entity/Q107406829,en,literal,Döbbe,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
333,uri,http://www.wikidata.org/entity/Q57450576,en,literal,Edeka Getränkemarkt,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q126793,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
334,uri,http://www.wikidata.org/entity/Q2537075,en,literal,WEMAG,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1709,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1990-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
335,uri,http://www.wikidata.org/entity/Q454811,en,literal,Empacher,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q190928,literal,,literal,,literal,http://www.wikidata.org/entity/Q22873,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1923-12-18T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
336,uri,http://www.wikidata.org/entity/Q2127562,,literal,Q2127562,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q980,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1902-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,253,,,,,,,,,,,,,,,,wd:Q183
337,uri,http://www.wikidata.org/entity/Q101859,en,literal,VfL Wolfsburg,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q59677346,literal,,literal,,literal,http://www.wikidata.org/entity/Q3014,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1945-09-12T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
338,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,uri,http://www.wikidata.org/entity/Q31,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,,,,da,literal,Omoda,,,,,,,,,,,,,wd:Q183
339,uri,http://www.wikidata.org/entity/Q2467185,en,literal,Union Krankenversicherung,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q2111092,literal,,literal,,literal,http://www.wikidata.org/entity/Q1724,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1979-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,504,,,,,,,,,,,,,,,,wd:Q183
340,uri,http://www.wikidata.org/entity/Q122655,en,literal,Droemer Knaur,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q2085381,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1846-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
341,uri,http://www.wikidata.org/entity/Q28154519,en,literal,Gothaer Group,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q43183,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
342,uri,http://www.wikidata.org/entity/Q102247917,en,literal,Sonderpreis Baumarkt,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
343,uri,http://www.wikidata.org/entity/Q102507446,en,literal,CrazyBunch,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2014-09-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
344,uri,http://www.wikidata.org/entity/Q318730,en,literal,Canyon Bicycles,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3104,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1985-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,823,de,literal,Canyon Bicycles GmbH,,,,,,,,,,,,,wd:Q183
345,uri,http://www.wikidata.org/entity/Q35590762,en,literal,Spiele Max,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1982-10-23T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
346,uri,http://www.wikidata.org/entity/Q380074,en,literal,Advocard,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q2143354,literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1968-11-14T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
347,uri,http://www.wikidata.org/entity/Q42292888,en,literal,TRYP by Wyndham Halle Hotel,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
348,uri,http://www.wikidata.org/entity/Q94578032,en,literal,adamare SingleReisen,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
349,uri,http://www.wikidata.org/entity/Q111021709,en,literal,ADAC Reisen,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1794,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
350,uri,http://www.wikidata.org/entity/Q889060,en,literal,Bochum-Gelsenkirchener Straßenbahnen Aktiengesellschaft,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q29585621, http://www.wikidata.org/entity/Q2072431",literal,,literal,,literal,http://www.wikidata.org/entity/Q2103,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1896-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,2410,,,,,,,,,,,,,,,,wd:Q183
351,uri,http://www.wikidata.org/entity/Q17591306,,literal,Q17591306,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q980,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1891-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,73,de,literal,Raiffeisenbank Hochfranken West eG,,,,,,,,,,,,,wd:Q183
352,uri,http://www.wikidata.org/entity/Q970353,en,literal,Wiha Tools,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q81817,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1939-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,750,,,,,,,,,,,,,,,,wd:Q183
353,uri,http://www.wikidata.org/entity/Q107358444,en,literal,SIDESTEP,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
354,uri,http://www.wikidata.org/entity/Q2693387,en,literal,Euronics Deutschland,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q61658,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
355,uri,http://www.wikidata.org/entity/Q2506421,,literal,Q2506421,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q14870,literal,,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,420,,,,,,,,,,,,,,,,wd:Q183
356,uri,http://www.wikidata.org/entity/Q24046013,,literal,Q24046013,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q82724,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1864-04-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,78,,,,,,,,,,,,,,,,wd:Q183
357,uri,http://www.wikidata.org/entity/Q487292,en,literal,Allianz SE,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q2518196, http://www.wikidata.org/entity/Q837171, http://www.wikidata.org/entity/Q43183",literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,"http://www.wikidata.org/entity/Q155718, http://www.wikidata.org/entity/Q874430, http://www.wikidata.org/entity/Q981010, http://www.wikidata.org/entity/Q1230458",http://www.w3.org/2001/XMLSchema#dateTime,literal,1890-02-05T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,140253,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,6987000000,,,,http://www.w3.org/2001/XMLSchema#decimal,literal,91089693762,http://www.w3.org/2001/XMLSchema#decimal,literal,63100000000,wd:Q183
358,uri,http://www.wikidata.org/entity/Q66125173,,literal,Q66125173,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1935-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
359,uri,http://www.wikidata.org/entity/Q1787820,en,literal,Weser-Elbe-Sparkasse,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q51844705,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
360,uri,http://www.wikidata.org/entity/Q18334179,en,literal,Sparkasse Mittelsachsen,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q14819,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1823-01-01T00:00:00Z,,,,de,literal,Sparkasse Mittelsachsen,,,,,,,,,,,,,wd:Q183
361,uri,http://www.wikidata.org/entity/Q2328419,en,literal,Stadtwerke Aschaffenburg,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q3942,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
362,uri,http://www.wikidata.org/entity/Q109906139,en,literal,Sunlight Games,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q941594,literal,,literal,,literal,http://www.wikidata.org/entity/Q365,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
363,uri,http://www.wikidata.org/entity/Q1626371,en,literal,Ihle,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q507194,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1980-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
364,uri,http://www.wikidata.org/entity/Q17577339,en,literal,Liberty Damenmoden,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q182805,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1976-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
365,uri,http://www.wikidata.org/entity/Q46463506,en,literal,Uberall,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q189507,literal,,literal,,literal,http://www.wikidata.org/entity/Q59138802,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2013-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
366,uri,http://www.wikidata.org/entity/Q18631074,,literal,Q18631074,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,de,literal,Stadtsparkasse Delbrück,,,,,,,,,,,,,wd:Q183
367,uri,http://www.wikidata.org/entity/Q1001516,en,literal,Budnikowsky,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q1260046, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1912-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
368,uri,http://www.wikidata.org/entity/Q28147234,en,literal,Studio 100 Media,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1726,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
369,uri,http://www.wikidata.org/entity/Q41154495,en,literal,Café Münchner Freiheit,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
370,uri,http://www.wikidata.org/entity/Q2054208,en,literal,Part-Time Scientists,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q2876213,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2019-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
371,uri,http://www.wikidata.org/entity/Q1909422,en,literal,Matthes & Seitz Berlin,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q64,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2004-01-02T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
372,uri,http://www.wikidata.org/entity/Q1521990,en,literal,Hostsharing eG,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q56611700,literal,,literal,,literal,http://www.wikidata.org/entity/Q1055,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2000-12-06T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
373,uri,http://www.wikidata.org/entity/Q113028950,,literal,Q113028950,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q491396,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
374,uri,http://www.wikidata.org/entity/Q1022827,en,literal,CAP,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q1022,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2001-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,1257,,,,,,,,,,,,,,,,wd:Q183
375,uri,http://www.wikidata.org/entity/Q2244510,en,literal,Schlossgut Groß-Schwansee,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1745-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
376,uri,http://www.wikidata.org/entity/Q1468147,en,literal,Konsum Leipzig,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2079,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1884-01-01T00:00:00Z,http://www.w3.org/2001/XMLSchema#decimal,literal,847,,,,,,,,,,,,,,,,wd:Q183
377,uri,http://www.wikidata.org/entity/Q25245277,en,literal,Dingo Pictures,uri,http://www.wikidata.org/entity/Q183,literal,,literal,"http://www.wikidata.org/entity/Q112971787, http://www.wikidata.org/entity/Q112971799",literal,,literal,http://www.wikidata.org/entity/Q627742,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1992-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
378,uri,http://www.wikidata.org/entity/Q26794829,en,literal,Denovali Records,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q2103,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,2005-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
379,uri,http://www.wikidata.org/entity/Q1401334,en,literal,Stroemfeld Verlag,uri,http://www.wikidata.org/entity/Q183,literal,http://www.wikidata.org/entity/Q2085381,literal,,literal,,literal,"http://www.wikidata.org/entity/Q1794, http://www.wikidata.org/entity/Q78",literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1970-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
380,uri,http://www.wikidata.org/entity/Q64139027,en,literal,Omoda,uri,http://www.wikidata.org/entity/Q183,literal,"http://www.wikidata.org/entity/Q484847, http://www.wikidata.org/entity/Q126793",literal,,literal,,literal,http://www.wikidata.org/entity/Q81076,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1875-01-01T00:00:00Z,,,,da,literal,Omoda,,,,,,,,,,,,,wd:Q183
381,uri,http://www.wikidata.org/entity/Q61983539,en,literal,Hauraton,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,http://www.wikidata.org/entity/Q6874,literal,,http://www.w3.org/2001/XMLSchema#dateTime,literal,1956-01-01T00:00:00Z,,,,,,,,,,,,,,,,,,,wd:Q183
382,uri,http://www.wikidata.org/entity/Q107415020,en,literal,Raiffeisen-Markt,uri,http://www.wikidata.org/entity/Q183,literal,,literal,,literal,,literal,,literal,,,,,,,,,,,,,,,,,,,,,,,wd:Q183
